  8.89999995E-10  1.00171176E-05  3.82962086E-05  3.83617625E-10  2.51560594E-15 -4.08693002E-09 -1.56247441E-08  5.00000000E+06  1.14258939E-01
  8.99999995E-10  1.00179504E-05  3.83650154E-05  3.84338822E-10  1.89970934E-15 -4.08726980E-09 -1.56527929E-08  5.00000000E+06  1.19381461E-01
  9.09999994E-10  1.00187845E-05  3.84175660E-05  3.84897316E-10  1.42545239E-15 -4.08761012E-09 -1.56742148E-08  5.00000000E+06  1.24505075E-01
  9.19999994E-10  1.00196197E-05  3.84575950E-05  3.85330475E-10  1.06102800E-15 -4.08795085E-09 -1.56905322E-08  5.00000000E+06  1.29629489E-01
  9.29999994E-10  1.00204555E-05  3.84879855E-05  3.85667148E-10  7.81467211E-16 -4.08829189E-09 -1.57029204E-08  5.00000000E+06  1.34754486E-01
  9.39999994E-10  1.00212920E-05  3.85109500E-05  3.85929476E-10  5.67367603E-16 -4.08863316E-09 -1.57122814E-08  5.00000000E+06  1.39879908E-01
  9.49999994E-10  1.00221289E-05  3.85281724E-05  3.86134310E-10  4.03591947E-16 -4.08897461E-09 -1.57193015E-08  5.00000000E+06  1.45005639E-01
  9.59999994E-10  1.00229661E-05  3.85409187E-05  3.86294322E-10  2.79373361E-16 -4.08931619E-09 -1.57244968E-08  5.00000000E+06  1.50131590E-01
  9.69999994E-10  1.00238036E-05  3.85501207E-05  3.86418837E-10  1.87837835E-16 -4.08965786E-09 -1.57282470E-08  5.00000000E+06  1.55257699E-01
  9.79999994E-10  1.00246412E-05  3.85564371E-05  3.86514447E-10  1.29839218E-16 -4.08999961E-09 -1.57308206E-08  5.00000000E+06  1.60383914E-01
  9.89999994E-10  1.00254789E-05  3.85602955E-05  3.86585429E-10  1.16372172E-16 -4.09034140E-09 -1.57323918E-08  5.00000000E+06  1.65510198E-01
  9.99999994E-10  1.00263167E-05  3.85619162E-05  3.86633984E-10  1.46273411E-16 -4.09068321E-09 -1.57330502E-08  5.00000000E+06  1.70636517E-01
  1.00999999E-09  1.00271545E-05  3.85613196E-05  3.86660309E-10  2.02299298E-16 -4.09102503E-09 -1.57328039E-08  5.00000000E+06  1.75762842E-01
  1.01999999E-09  1.00279923E-05  3.85583155E-05  3.86662490E-10  2.77560334E-16 -4.09136683E-09 -1.57315749E-08  5.00000000E+06  1.80889147E-01
  1.02999999E-09  1.00288299E-05  3.85524731E-05  3.86636196E-10  3.75748767E-16 -4.09170860E-09 -1.57291872E-08  5.00000000E+06  1.86015399E-01
  1.03999999E-09  1.00296674E-05  3.85430667E-05  3.86574141E-10  5.06202041E-16 -4.09205029E-09 -1.57253442E-08  5.00000000E+06  1.91141565E-01
  1.04999999E-09  1.00305047E-05  3.85289921E-05  3.86465236E-10  6.82414053E-16 -4.09239189E-09 -1.57195949E-08  5.00000000E+06  1.96267601E-01
  1.05999999E-09  1.00313416E-05  3.85086431E-05  3.86293353E-10  9.23393002E-16 -4.09273333E-09 -1.57112832E-08  5.00000000E+06  2.01393451E-01
  1.06999999E-09  1.00321779E-05  3.84797365E-05  3.86035563E-10  1.25526898E-15 -4.09307455E-09 -1.56994766E-08  5.00000000E+06  2.06519043E-01
  1.07999999E-09  1.00330135E-05  3.84390658E-05  3.85659667E-10  1.71380708E-15 -4.09341547E-09 -1.56828654E-08  5.00000000E+06  2.11644279E-01
  1.08999999E-09  1.00338481E-05  3.83821591E-05  3.85120753E-10  2.34828262E-15 -4.09375596E-09 -1.56596232E-08  5.00000000E+06  2.16769028E-01
  1.09999999E-09  1.00346812E-05  3.83028069E-05  3.84356454E-10  3.22649070E-15 -4.09409586E-09 -1.56272140E-08  5.00000000E+06  2.21893114E-01
